MirexMajMin
File,Pairwise score (%),Duration (s),All correct (%),Root correct (%),Type correct (%),All wrong (%),Unique ref chords,Unique test chords
"chord_mrx_09_000142",9.004050,193.825000,8.926145,6.671792,54.738501,26.606165,11,2
"chord_mrx_09_000143",7.104688,135.320091,6.971368,2.199433,34.683715,54.027081,10,2
"chord_mrx_09_000144",0.064760,260.649796,0.000000,0.424941,25.960090,70.937212,4,2
"chord_mrx_09_000145",11.581636,142.759184,11.482039,0.000000,85.320023,0.000000,3,2
"chord_mrx_09_000146",3.458120,158.824490,3.341330,6.345491,67.825513,19.356263,9,2
"chord_mrx_09_000147",3.789974,163.827000,3.691699,0.000000,76.566744,0.000000,7,2
"chord_mrx_09_000148",0.100893,141.087347,0.000000,7.762172,60.497427,28.057044,7,2
"chord_mrx_09_000149",0.118477,156.734694,0.000000,0.000000,68.950351,27.352909,5,2
"chord_mrx_09_000150",0.116896,153.756735,0.000000,0.000000,96.704745,0.000000,3,2
"chord_mrx_09_000151",3.711653,199.496000,3.625436,0.000000,11.103681,57.162048,5,2
"chord_mrx_09_000152",1.310899,142.605351,1.188741,0.000000,25.374975,71.026450,5,2
"chord_mrx_09_000153",5.898931,117.916735,5.776153,0.000000,55.694476,34.664641,7,2
"chord_mrx_09_000154",9.487055,171.180408,9.403864,0.000000,59.121258,29.550503,7,2
"chord_mrx_09_000155",9.070796,174.080000,8.977161,12.168371,40.406477,37.859818,9,2
"chord_mrx_09_000156",23.383346,111.046531,23.250491,0.000000,51.805725,20.481453,7,2
"chord_mrx_09_000157",0.119433,153.155918,0.000000,0.000000,98.490579,-0.000000,3,2
"chord_mrx_09_000158",9.968970,139.751947,9.850612,0.000000,59.218565,27.332051,10,2
"chord_mrx_09_000159",8.056870,194.809615,8.056870,0.000000,62.552975,29.246960,4,2
"chord_mrx_09_000160",0.655705,389.513708,0.611066,0.000000,41.344026,57.149753,8,2
"chord_mrx_09_000161",3.706236,124.908843,3.569320,0.000000,59.282253,32.940631,12,2
"chord_mrx_09_000162",11.578681,107.755102,11.435669,2.472450,77.192974,4.552467,6,2
"chord_mrx_09_000163",8.134512,141.784212,8.005328,10.752243,71.604922,6.156977,6,2
"chord_mrx_09_000164",14.025583,137.848163,13.913747,0.000000,62.258624,19.768371,8,2
"chord_mrx_09_000165",9.172076,262.983000,9.117319,0.017492,38.246198,51.013183,9,2
"chord_mrx_09_000166",5.371848,114.616599,5.217651,0.000000,73.535102,17.290890,5,2
"chord_mrx_09_000167",8.518610,127.605261,8.391528,0.000000,87.677219,0.000000,4,2
"chord_mrx_09_000168",8.770234,138.753553,8.653377,0.000000,53.772008,35.200514,7,2
"chord_mrx_09_000169",5.100408,181.092427,4.997766,1.257108,91.018827,1.429133,8,2
"chord_mrx_09_000170",0.083963,211.998000,0.000000,6.686950,66.548269,18.085925,9,2
"chord_mrx_09_000171",0.115054,153.521633,0.000000,0.000000,76.267034,19.666274,5,2
"chord_mrx_09_000172",23.201407,164.920000,23.109847,0.000000,72.004754,0.000000,4,2
"chord_mrx_09_000173",7.214673,125.152653,7.068729,2.518941,32.924163,53.265848,6,2
"chord_mrx_09_000174",6.685250,143.751837,6.574060,0.000000,92.338245,0.000000,3,2
"chord_mrx_09_000175",6.257192,159.712653,6.166621,0.000000,90.762729,0.000000,3,2
"chord_mrx_09_000176",7.763234,159.007347,7.647926,0.000000,85.954278,0.000000,4,2
"chord_mrx_09_000177",1.010342,170.467000,0.909443,0.000000,76.982466,9.123173,9,2
"chord_mrx_09_000178",3.027360,234.779865,2.966860,0.000000,79.017733,16.559365,7,2
"chord_mrx_09_000179",0.642498,151.907000,0.549678,14.961970,43.090180,36.551785,7,2
"chord_mrx_09_000180",0.130921,126.481996,0.000000,5.903541,42.552384,44.402714,5,2
"chord_mrx_09_000181",0.124222,132.794222,0.000000,0.000000,65.114817,33.769754,5,2
"chord_mrx_09_000182",15.026366,234.356000,14.957667,0.653365,61.169251,21.460428,10,2
"chord_mrx_09_000183",0.111103,138.684082,0.000000,19.488168,61.407782,17.773506,7,2
"chord_mrx_09_000184",8.434483,241.110204,8.359744,0.000000,89.280205,0.000000,4,2
"chord_mrx_09_000185",5.826375,123.376327,5.687509,0.000000,82.418802,8.309221,7,2
"chord_mrx_09_000186",15.220912,135.209796,15.100509,0.000000,82.075074,0.000000,4,2
"chord_mrx_09_000187",5.308567,139.337143,5.195788,0.000000,72.330069,20.064158,8,2
"chord_mrx_09_000188",17.908689,158.255809,17.798366,6.421083,68.604769,3.768913,8,2
"chord_mrx_09_000189",0.065453,234.814694,0.000000,6.731220,73.204383,11.594838,6,2
"chord_mrx_09_000190",68.220510,462.400701,0.000000,0.000000,0.000000,0.000000,0,0
"chord_mrx_09_000191",0.085963,182.044406,0.000000,0.000000,83.281003,2.136480,4,2
"chord_mrx_09_000192",7.366594,50.024490,7.070759,0.000000,85.277589,0.000000,3,2
"chord_mrx_09_000193",2.061102,156.210973,1.966110,0.000000,96.697311,-0.000000,5,2
"chord_mrx_09_000194",13.523701,181.681633,13.442441,0.000000,32.650698,50.744816,9,2
"chord_mrx_09_000195",0.139322,127.190204,0.000000,0.000000,77.546440,18.951706,5,2
"chord_mrx_09_000196",2.970178,117.556605,2.834560,0.000000,65.518071,27.629999,9,2
"chord_mrx_09_000197",5.381410,144.153140,5.268435,0.000000,88.512362,0.000000,5,2
"chord_mrx_09_000198",10.017200,78.284271,10.017200,0.000000,74.582889,0.000000,7,2
"chord_mrx_09_000199",0.318158,52.924082,0.000000,0.000000,98.978973,0.000000,5,2
"chord_mrx_09_000200",2.901507,125.440000,2.785914,0.000000,78.597618,16.048868,6,2
"chord_mrx_09_000201",5.386459,172.021000,5.283564,0.000000,56.465292,25.349231,15,2
"chord_mrx_09_000202",0.116218,134.739592,0.000000,0.000000,98.410101,0.000000,3,2
"chord_mrx_09_000203",15.510297,125.844446,15.395156,0.000000,74.995384,5.978226,6,2
"chord_mrx_09_000204",6.195669,125.498415,6.047509,2.386701,67.315629,20.459735,11,2
"chord_mrx_09_000205",6.696657,128.568888,6.561227,4.082713,46.147822,38.588248,7,2
"chord_mrx_09_000206",0.068025,220.507000,0.000000,0.000000,94.854132,1.811734,5,2
"chord_mrx_09_000207",2.371608,153.887347,2.260263,8.762136,32.171564,52.894464,8,2
"chord_mrx_09_000208",9.433501,110.352834,9.296760,0.000000,65.741520,21.115203,6,2
"chord_mrx_09_000209",3.569932,227.033107,3.503332,0.000000,80.643016,14.093583,7,2
"chord_mrx_09_000210",5.052894,262.507000,4.988896,0.000000,91.319012,2.812877,6,2
"chord_mrx_09_000211",3.879746,150.881000,3.783644,6.029487,59.080467,29.236716,10,2
"chord_mrx_09_000212",0.119096,143.856327,0.000000,4.602971,86.251888,5.937150,6,2
"chord_mrx_09_000213",28.989399,134.948571,28.856333,0.000000,47.058283,20.200457,6,2
"chord_mrx_09_000214",13.338068,121.832199,13.338068,0.000000,76.393606,-0.000000,6,2
"chord_mrx_09_000215",7.185898,252.187000,7.117298,4.342611,53.925500,26.330263,10,2
"chord_mrx_09_000216",2.602549,127.582041,2.484162,0.000000,90.687030,2.830102,5,2
