MirexMajMin
File,Pairwise score (%),Duration (s),All correct (%),Root correct (%),Type correct (%),All wrong (%),Unique ref chords,Unique test chords
"chord_mrx_09_000112",93.701190,118.267344,93.268861,0.000000,3.351446,1.376882,6,8
"chord_mrx_09_000113",91.296637,190.101768,89.131872,0.462991,4.823487,2.468876,6,7
"chord_mrx_09_000114",69.365318,159.208797,63.955769,1.374512,21.364779,3.850535,6,8
"chord_mrx_09_000115",76.196533,315.765042,63.125848,4.391307,3.987076,6.147867,11,14
"chord_mrx_09_000116",75.567118,117.733878,75.164619,1.382554,12.118029,10.525688,6,12
"chord_mrx_09_000117",94.508567,165.433469,91.892674,0.000000,4.166435,1.082551,5,5
"chord_mrx_09_000118",76.042131,128.026122,72.967663,13.452668,8.201680,0.857214,5,7
"chord_mrx_09_000119",94.086990,156.708571,92.001226,0.000000,4.516467,0.363677,9,9
"chord_mrx_09_000120",73.117565,228.826000,53.652994,5.287861,3.184516,11.223812,9,12
"chord_mrx_09_000121",77.445314,232.874000,75.424049,3.592501,6.497935,9.154736,9,15
"chord_mrx_09_000122",80.877768,105.743806,79.299559,0.000000,10.880302,7.154603,10,9
"chord_mrx_09_000123",94.809793,152.176427,92.094237,0.000000,2.992065,0.394279,4,6
"chord_mrx_09_000124",90.529603,207.281633,89.626661,0.000000,4.039109,4.916677,9,10
"chord_mrx_09_000125",87.949630,171.322630,85.344330,0.917848,3.947306,5.982720,9,13
"chord_mrx_09_000126",89.170804,126.828262,85.827540,0.000000,7.702823,2.955792,7,7
"chord_mrx_09_000127",86.521018,100.653000,83.877281,0.000000,7.228796,6.148848,8,10
"chord_mrx_09_000128",92.968992,162.382872,91.691204,1.179408,1.983185,2.624683,8,8
"chord_mrx_09_000129",83.070492,133.407347,79.774311,2.390494,3.671821,9.631592,7,7
"chord_mrx_09_000130",81.488256,216.685714,79.814997,0.000000,5.944105,4.824044,7,8
"chord_mrx_09_000131",94.604066,91.585306,94.185929,0.000000,1.778923,3.068502,6,8
"chord_mrx_09_000132",87.733454,243.330612,87.318129,0.000000,5.269390,6.385693,5,6
"chord_mrx_09_000133",90.969301,179.617959,88.776522,2.221381,5.106073,1.163581,4,6
"chord_mrx_09_000134",89.954146,108.016327,86.689521,1.970472,7.360335,0.186609,5,6
"chord_mrx_09_000135",82.714575,132.308000,82.223297,0.000000,7.945098,7.527134,11,16
"chord_mrx_09_000136",90.808036,199.942785,90.134374,0.000000,5.843287,2.591195,8,11
"chord_mrx_09_000137",77.087182,285.309388,76.649275,1.337816,3.442369,17.805472,10,11
"chord_mrx_09_000138",88.732280,208.658000,80.296466,0.731820,4.794448,5.535374,9,9
"chord_mrx_09_000139",96.289038,125.753469,93.268416,0.000000,2.518459,0.631666,8,8
"chord_mrx_09_000140",85.661394,177.580408,83.544948,5.471159,2.584125,6.130144,7,8
"chord_mrx_09_000141",91.907547,66.298776,91.907547,0.000000,7.355220,-0.000000,5,4
"chord_mrx_09_000142",85.954856,193.825000,84.106281,2.613182,5.388882,4.834258,11,16
"chord_mrx_09_000143",64.772721,135.320091,63.338782,6.754942,6.544483,21.243392,10,15
"chord_mrx_09_000144",92.667148,260.649796,90.655996,2.397879,2.863573,1.374971,4,9
"chord_mrx_09_000145",82.003265,142.759184,79.068824,0.000000,17.733237,-0.000000,3,3
"chord_mrx_09_000146",90.859511,158.824490,88.520772,0.614578,2.831219,4.902029,9,11
"chord_mrx_09_000147",69.701575,163.827000,65.379943,1.475337,11.890592,1.277567,7,12
"chord_mrx_09_000148",93.415450,141.087347,89.970445,1.609141,1.891481,2.769820,7,8
"chord_mrx_09_000149",94.754832,156.734694,91.758869,0.000000,3.144692,1.342926,5,4
"chord_mrx_09_000150",92.726792,153.756735,89.711162,0.000000,6.993583,-0.000000,3,5
"chord_mrx_09_000151",75.390484,199.496000,52.880258,3.196555,13.566187,2.248165,5,10
"chord_mrx_09_000152",65.065407,142.605351,64.160670,8.268637,2.416588,22.744271,5,9
"chord_mrx_09_000153",78.583584,117.916735,76.839512,0.034019,7.844964,11.380966,7,12
"chord_mrx_09_000154",89.695648,171.180408,87.930461,0.510872,4.176499,5.435154,7,11
"chord_mrx_09_000155",93.475916,174.080000,92.887744,0.179408,2.501130,3.667702,9,10
"chord_mrx_09_000156",89.568581,111.046531,85.708459,0.000000,7.915140,1.914071,7,8
"chord_mrx_09_000157",87.309009,153.155918,86.586922,0.310826,10.029749,0.022168,3,4
"chord_mrx_09_000158",94.565940,139.751947,92.025760,0.000000,2.272091,2.103377,10,10
"chord_mrx_09_000159",97.611230,194.809615,97.611230,0.000000,0.944277,1.381868,4,4
"chord_mrx_09_000160",74.641853,389.513708,73.762840,3.606447,6.482160,15.253398,8,15
"chord_mrx_09_000161",90.071529,124.908843,87.188611,1.368215,5.047618,2.187760,12,13
"chord_mrx_09_000162",95.740831,107.755102,91.782320,0.000000,3.219442,0.540800,6,6
"chord_mrx_09_000163",81.948901,141.784212,79.051146,0.000000,9.732323,7.722173,6,9
"chord_mrx_09_000164",91.521574,137.848163,88.011390,0.000000,5.641991,1.743691,8,8
"chord_mrx_09_000165",83.854850,262.983000,82.722838,0.234616,2.365932,13.070807,9,10
"chord_mrx_09_000166",92.075981,114.616599,88.684906,0.000000,6.621146,0.737591,5,6
"chord_mrx_09_000167",88.660588,127.605261,85.472504,0.697463,9.063633,0.835147,4,7
"chord_mrx_09_000168",86.467046,138.753553,84.537623,1.430455,2.381195,9.276625,7,13
"chord_mrx_09_000169",92.285473,181.092427,91.390814,0.000000,5.200993,2.108973,8,8
"chord_mrx_09_000170",89.073010,211.998000,82.774837,0.000000,4.457589,4.088718,9,12
"chord_mrx_09_000171",82.565323,153.521633,79.437407,0.000000,9.751052,6.575749,5,7
"chord_mrx_09_000172",92.964468,164.920000,88.160927,0.000000,4.765947,2.110114,4,8
"chord_mrx_09_000173",92.626953,125.152653,89.213000,0.000000,1.639207,4.925474,6,6
"chord_mrx_09_000174",91.255308,143.751837,90.627951,0.958929,7.317409,0.008015,3,6
"chord_mrx_09_000175",80.383644,159.712653,77.972758,0.000000,18.948977,-0.000000,3,3
"chord_mrx_09_000176",88.306340,159.007347,85.565997,1.805052,3.898034,2.333122,4,6
"chord_mrx_09_000177",70.312729,170.467000,68.983440,0.000000,15.442872,2.588184,9,11
"chord_mrx_09_000178",57.871605,234.779865,56.920909,0.000000,20.651040,20.972009,7,5
"chord_mrx_09_000179",86.781386,151.907000,84.854549,0.000000,4.588992,4.643631,7,9
"chord_mrx_09_000180",84.561623,126.481996,79.223670,4.101234,2.357358,6.940738,5,10
"chord_mrx_09_000181",95.252339,132.794222,94.626626,0.251305,2.606491,1.372249,5,8
"chord_mrx_09_000182",82.649473,234.356000,82.649473,1.336428,6.283176,7.971633,10,17
"chord_mrx_09_000183",93.918390,138.684082,93.172751,0.000000,0.874645,4.622060,7,8
"chord_mrx_09_000184",66.634866,241.110204,64.789153,17.457918,11.752560,3.640318,4,11
"chord_mrx_09_000185",91.721323,123.376327,88.624545,0.000000,7.114452,0.623335,7,7
"chord_mrx_09_000186",94.384068,135.209796,92.305967,0.000000,4.869616,-0.000000,4,4
"chord_mrx_09_000187",88.986916,139.337143,87.209110,3.459236,5.636071,1.285597,8,8
"chord_mrx_09_000188",89.459953,158.255809,86.843944,0.294894,3.551476,5.801964,8,10
"chord_mrx_09_000189",89.440301,234.814694,87.551707,0.000000,2.639751,1.338982,6,6
"chord_mrx_09_000190",28.540337,462.400701,4.854467,1.224387,9.600349,12.254350,15,20
"chord_mrx_09_000191",74.175395,182.044406,73.765281,1.954670,9.114486,0.583047,4,5
"chord_mrx_09_000192",86.493328,50.024490,83.323832,0.000000,8.826681,-0.000000,3,4
"chord_mrx_09_000193",73.282926,156.210973,71.966896,13.530615,11.490419,1.410717,5,7
"chord_mrx_09_000194",87.232032,181.681633,84.671711,0.929923,6.428031,4.808290,9,9
"chord_mrx_09_000195",87.524949,127.190204,84.340270,0.000000,8.955973,3.186488,5,6
"chord_mrx_09_000196",75.920739,117.556605,72.227685,1.488973,5.050845,17.215127,9,11
"chord_mrx_09_000197",62.633569,144.153140,61.847698,2.134289,27.993784,1.805026,5,6
"chord_mrx_09_000198",90.905427,78.284271,75.702003,0.000000,8.350642,0.000000,7,7
"chord_mrx_09_000199",2.062288,52.924082,1.897172,0.000000,96.887912,0.000000,5,5
"chord_mrx_09_000200",89.844200,125.440000,87.803383,0.155896,9.052399,0.420722,6,5
"chord_mrx_09_000201",75.037350,172.021000,67.057510,4.521541,6.788125,5.270287,15,19
"chord_mrx_09_000202",89.202426,134.739592,87.612527,1.456207,7.081243,0.532815,3,5
"chord_mrx_09_000203",87.654479,125.844446,84.023245,1.366767,7.555652,2.958091,6,14
"chord_mrx_09_000204",91.944827,125.498415,88.463344,1.257938,3.340607,2.559841,11,11
"chord_mrx_09_000205",78.139017,128.568888,74.546995,1.693085,5.790613,12.759826,7,8
"chord_mrx_09_000206",60.200356,220.507000,56.956469,0.000000,39.519380,0.188203,5,4
"chord_mrx_09_000207",87.776852,153.887347,85.185770,0.000000,3.655082,7.247576,8,8
"chord_mrx_09_000208",91.369292,110.352834,88.283827,0.000000,3.885366,3.984290,6,6
"chord_mrx_09_000209",74.943321,227.033107,74.674548,0.000000,15.371259,8.194124,7,10
"chord_mrx_09_000210",94.613096,262.507000,93.866449,0.000000,4.277219,0.688744,6,7
"chord_mrx_09_000211",69.283740,150.881000,68.263068,2.496670,8.149469,19.221108,10,13
"chord_mrx_09_000212",87.238566,143.856327,84.819987,1.682234,1.101833,9.099639,6,7
"chord_mrx_09_000213",94.948985,134.948571,91.652830,0.000000,2.898449,1.318919,6,6
"chord_mrx_09_000214",83.374033,121.832199,80.591518,0.000000,8.380095,0.533521,6,7
"chord_mrx_09_000215",83.806461,252.187000,82.653745,1.675344,3.999413,3.387169,10,15
"chord_mrx_09_000216",92.701927,127.582041,89.375998,0.000000,6.131590,0.463330,5,5
