MirexMajMin
File,Pairwise score (%),Duration (s),All correct (%),Root correct (%),Type correct (%),All wrong (%),Unique ref chords,Unique test chords
"chord_mrx_09_000042",84.050762,127.686531,80.631035,1.329165,0.677394,13.860351,3,6
"chord_mrx_09_000043",89.378403,161.149388,81.456349,0.000000,6.063041,-0.000000,5,5
"chord_mrx_09_000044",84.942277,152.581224,82.364934,1.563888,10.056956,2.966955,7,7
"chord_mrx_09_000045",68.055951,136.681362,66.722137,14.280829,3.043442,14.359196,7,12
"chord_mrx_09_000046",87.280528,175.827000,85.961019,0.660359,3.829716,8.201590,13,14
"chord_mrx_09_000047",95.479555,40.620408,88.703476,0.000000,4.205344,-0.000000,3,3
"chord_mrx_09_000048",84.692238,148.511640,81.434232,1.574260,8.618455,4.920233,6,8
"chord_mrx_09_000049",53.996799,167.627755,51.226800,15.504036,15.704679,14.235817,3,6
"chord_mrx_09_000050",11.645835,194.089796,11.439272,2.264819,36.121806,43.218162,9,10
"chord_mrx_09_000051",70.582380,150.282449,67.155137,8.197939,9.945262,9.634603,6,18
"chord_mrx_09_000052",77.654192,72.751020,77.654192,7.335118,11.328450,2.534349,6,10
"chord_mrx_09_000053",74.587866,31.681117,55.847703,0.000000,8.839625,5.098327,1,3
"chord_mrx_09_000054",59.996016,206.007440,56.764246,6.911304,27.248885,3.356460,4,8
"chord_mrx_09_000055",91.181966,167.122720,87.951716,2.958972,4.253775,0.748271,4,6
"chord_mrx_09_000056",85.742759,192.496327,83.101485,6.905171,3.180127,3.042998,6,10
"chord_mrx_09_000057",87.590243,228.571429,85.665481,0.000000,1.271361,10.354564,7,6
"chord_mrx_09_000058",80.355836,117.860212,75.945369,5.598669,1.211649,11.030994,4,4
"chord_mrx_09_000059",79.079985,202.317000,78.145767,3.315243,5.340717,11.655694,9,14
"chord_mrx_09_000060",85.248761,156.708571,85.041955,0.000000,7.675436,6.985957,7,14
"chord_mrx_09_000061",82.975446,140.576508,79.985051,2.542450,4.989891,7.750630,9,9
"chord_mrx_09_000062",89.273048,254.549169,89.099119,1.452981,6.460324,1.904411,6,7
"chord_mrx_09_000063",83.003158,136.048617,59.798016,4.748037,5.495727,2.238980,10,11
"chord_mrx_09_000064",74.523420,215.800000,72.794041,6.905573,1.557225,12.999459,8,16
"chord_mrx_09_000065",66.631185,189.515466,66.455441,0.019563,14.035021,18.049468,7,7
"chord_mrx_09_000066",76.133582,295.093000,76.122188,0.007776,8.768576,6.576351,8,10
"chord_mrx_09_000067",84.978651,138.370612,81.435830,3.850762,9.734798,0.656638,6,8
"chord_mrx_09_000068",75.200009,197.741135,75.037148,0.714453,10.821535,9.099933,8,10
"chord_mrx_09_000069",94.768931,116.424853,92.237133,0.951730,2.745348,1.207391,10,11
"chord_mrx_09_000070",89.396718,139.706676,88.291892,1.471123,4.342762,4.633272,10,11
"chord_mrx_09_000071",85.824524,164.101224,83.245232,1.102300,10.809663,1.930922,5,6
"chord_mrx_09_000072",81.698360,151.914612,77.313770,7.367809,8.303224,1.826760,4,6
"chord_mrx_09_000073",81.731338,304.150793,81.528177,2.045023,12.076903,3.731023,2,4
"chord_mrx_09_000074",88.350979,148.741224,88.121937,0.440322,2.355304,8.256824,9,12
"chord_mrx_09_000075",91.081862,147.670204,87.767978,0.275567,4.920227,3.416447,6,6
"chord_mrx_09_000076",90.281107,159.674920,89.473003,2.147444,3.900423,3.470928,11,16
"chord_mrx_09_000077",96.163617,137.607256,92.096872,0.531173,1.301205,1.888209,9,12
"chord_mrx_09_000078",89.658029,147.983673,86.567729,4.454512,3.064723,2.737020,7,9
"chord_mrx_09_000079",88.907398,140.088890,88.793185,0.000000,4.368396,6.539158,11,10
"chord_mrx_09_000080",73.575161,167.862000,73.439139,0.185199,7.595851,16.980119,8,8
"chord_mrx_09_000081",86.896210,175.804082,83.369505,2.573710,6.610056,3.619072,4,5
"chord_mrx_09_000082",83.399792,157.648980,80.086157,0.425959,10.914776,4.973835,9,10
"chord_mrx_09_000083",93.831464,155.173152,93.251847,0.000000,5.517304,0.410981,8,8
"chord_mrx_09_000084",77.191605,171.101456,73.403429,14.671064,3.339043,0.055423,5,6
"chord_mrx_09_000085",83.618006,163.317551,75.589485,0.887147,13.500729,0.117032,6,7
"chord_mrx_09_000086",86.395616,225.821231,79.234892,0.758379,6.153391,5.043279,7,12
"chord_mrx_09_000087",90.425256,257.642000,89.133186,0.000000,1.401111,3.300172,5,7
"chord_mrx_09_000088",83.594670,145.008617,80.301286,1.519699,2.568757,12.253333,12,14
"chord_mrx_09_000089",83.563190,212.140000,73.399649,2.320676,5.231498,8.379717,12,14
"chord_mrx_09_000090",90.134775,123.367620,87.004293,0.311221,1.041581,7.734821,6,9
"chord_mrx_09_000091",82.049090,158.850612,78.290457,0.307511,15.370845,2.232947,9,8
"chord_mrx_09_000092",76.962698,186.107000,74.929449,15.432303,3.897935,2.596954,12,16
"chord_mrx_09_000093",83.160620,119.353469,79.365933,4.483480,1.834144,10.466323,13,12
"chord_mrx_09_000094",66.993666,167.444898,66.701887,9.191259,11.487906,10.698724,5,5
"chord_mrx_09_000095",58.824318,158.870455,58.279884,0.648913,15.571070,24.666806,5,4
"chord_mrx_09_000096",93.228589,145.614919,89.869909,0.000000,2.048934,3.782161,8,8
"chord_mrx_09_000097",80.419065,114.451157,76.693006,0.940147,5.942710,12.346765,7,9
"chord_mrx_09_000098",81.831175,124.551837,77.993525,0.000000,17.286624,0.581105,5,5
"chord_mrx_09_000099",72.935121,160.417959,70.393190,7.543552,13.603774,2.870401,5,8
"chord_mrx_09_000100",83.718038,119.145091,79.336180,0.000000,3.770930,11.967990,7,9
"chord_mrx_09_000101",92.048660,92.708571,92.048660,0.000000,7.153775,0.292630,7,8
"chord_mrx_09_000102",86.294696,118.987755,81.739634,0.949115,7.913341,4.263182,5,6
"chord_mrx_09_000103",76.283419,215.066122,76.073970,0.000000,14.949481,8.194625,7,10
"chord_mrx_09_000104",84.611166,149.741757,76.652370,2.155896,7.919462,3.452947,6,5
"chord_mrx_09_000105",89.438811,129.776327,89.118847,0.781233,5.862287,0.598081,6,8
"chord_mrx_09_000106",94.125857,184.131714,93.262774,0.000000,4.302391,1.325084,5,6
"chord_mrx_09_000107",75.425694,153.561421,75.184645,0.059493,14.777964,8.876534,7,8
"chord_mrx_09_000108",81.269396,129.270000,77.069546,0.000000,3.197339,12.253449,7,8
"chord_mrx_09_000109",84.681705,146.494694,81.217656,0.882411,3.402533,9.595388,4,5
"chord_mrx_09_000110",70.088526,177.266939,69.900179,2.558097,23.653903,2.927410,3,2
"chord_mrx_09_000111",91.128755,125.342112,87.702033,0.187206,6.677141,0.788266,5,6
"chord_mrx_09_000112",93.004398,118.267344,91.256398,1.278475,3.616801,0.759885,6,10
"chord_mrx_09_000113",89.894580,190.101768,87.151998,0.776833,6.780759,2.230480,6,7
"chord_mrx_09_000114",69.198831,159.208797,62.683816,2.632804,16.966362,6.212452,6,11
"chord_mrx_09_000115",82.504124,315.765042,62.240911,2.886292,3.615713,8.909182,11,15
"chord_mrx_09_000116",78.813687,117.733878,78.806291,1.577696,7.805040,10.981447,6,12
"chord_mrx_09_000117",90.117812,165.433469,87.328375,0.051623,4.912135,4.526209,5,6
"chord_mrx_09_000118",71.687400,128.026122,67.166625,21.076694,5.171928,1.793427,5,6
"chord_mrx_09_000119",90.037242,156.708571,86.937847,3.971671,5.082850,0.778256,9,12
"chord_mrx_09_000120",69.917604,228.826000,50.878263,4.444139,3.827626,14.007772,9,18
"chord_mrx_09_000121",74.444696,232.874000,71.407907,0.355569,13.447220,8.177593,9,13
"chord_mrx_09_000122",68.759598,105.743806,66.353006,0.000000,15.511230,15.474907,10,12
"chord_mrx_09_000123",92.673022,152.176427,89.312736,0.417987,5.220320,0.250396,4,7
"chord_mrx_09_000124",93.285030,207.281633,92.027985,0.000000,1.952598,4.601865,9,9
"chord_mrx_09_000125",87.011539,171.322630,83.270606,1.875056,6.541665,2.905314,9,11
"chord_mrx_09_000126",83.329653,126.828262,79.887291,2.141449,11.281338,2.652283,7,6
"chord_mrx_09_000127",80.626827,100.653000,78.016797,1.143533,8.872750,9.309319,8,8
"chord_mrx_09_000128",89.113204,162.382872,86.673072,4.488618,3.429569,2.498707,8,16
"chord_mrx_09_000129",86.064393,133.407347,81.678256,5.010094,4.349808,4.430060,7,8
"chord_mrx_09_000130",86.424250,216.685714,78.630499,0.239989,6.210529,5.255812,7,8
"chord_mrx_09_000131",96.826065,91.585306,96.450420,0.000000,1.761962,0.826564,6,6
"chord_mrx_09_000132",88.054464,243.330612,88.041343,0.000000,5.859974,5.071896,5,5
"chord_mrx_09_000133",91.016566,179.617959,88.823786,0.307331,4.545511,3.019710,4,6
"chord_mrx_09_000134",91.317239,108.016327,87.622143,1.491674,6.711908,0.098829,5,5
"chord_mrx_09_000135",80.187758,132.308000,79.166572,0.000000,2.140097,16.388860,11,17
"chord_mrx_09_000136",94.910243,199.942785,94.714722,0.000000,2.410786,1.443347,8,9
"chord_mrx_09_000137",83.168993,285.309388,82.425647,0.360303,3.920962,12.347669,10,14
"chord_mrx_09_000138",87.563817,208.658000,79.071887,0.511897,4.197611,7.231201,9,10
"chord_mrx_09_000139",93.601730,125.753469,90.158935,1.479569,3.068889,1.746877,8,10
"chord_mrx_09_000140",82.330623,177.580408,80.230154,2.884799,1.824240,11.431534,7,13
"chord_mrx_09_000141",89.154503,66.298776,89.154503,0.000000,10.105221,0.000000,5,6
"chord_mrx_09_000142",80.654516,193.825000,79.097962,2.242576,4.955014,10.647051,11,18
"chord_mrx_09_000143",64.929174,135.320091,64.591687,8.398295,5.283543,19.608074,10,13
"chord_mrx_09_000144",82.880206,260.649796,81.914472,7.601707,0.281427,3.278384,4,7
"chord_mrx_09_000145",80.601600,142.759184,77.458247,4.509049,11.655551,2.711458,3,4
"chord_mrx_09_000146",86.851435,158.824490,83.777654,2.183816,4.140735,6.515464,9,10
"chord_mrx_09_000147",75.183470,163.827000,60.693751,2.259093,6.755532,0.104386,6,8
"chord_mrx_09_000148",93.204067,141.087347,89.592368,0.000000,3.915438,2.593569,7,8
"chord_mrx_09_000149",87.960107,156.734694,84.664303,1.232639,4.831732,4.502044,5,9
"chord_mrx_09_000150",92.301501,153.756735,89.070368,0.000000,7.618340,-0.000000,3,4
"chord_mrx_09_000151",23.864700,199.496000,0.000000,0.000000,22.294186,43.841043,5,11
"chord_mrx_09_000152",78.884827,142.605351,78.717293,1.626533,0.570479,16.675860,5,8
"chord_mrx_09_000153",74.971780,117.916735,72.033697,1.451580,4.816656,17.403962,7,10
"chord_mrx_09_000154",93.063307,171.180408,91.138932,0.000000,1.813725,3.677491,7,6
"chord_mrx_09_000155",79.662238,174.080000,79.090857,0.586051,4.181659,15.072243,9,12
"chord_mrx_09_000156",85.625884,111.046531,81.365938,0.002268,8.223667,5.945797,7,7
"chord_mrx_09_000157",81.124942,153.155918,80.840556,4.583472,9.177636,3.888915,3,12
"chord_mrx_09_000158",92.653586,139.751947,89.528096,3.304787,2.091461,1.319446,10,14
"chord_mrx_09_000159",93.008538,194.809615,92.975667,0.388076,5.109446,1.455246,4,5
"chord_mrx_09_000160",74.477250,389.513708,73.609024,6.110627,4.009242,15.078144,8,22
"chord_mrx_09_000161",78.598333,124.908843,74.861985,1.654649,4.721518,14.554051,12,14
"chord_mrx_09_000162",93.873094,107.755102,89.616078,0.000000,4.823330,0.976640,6,6
"chord_mrx_09_000163",72.674985,141.784212,72.367789,2.957561,18.957657,2.236463,6,6
"chord_mrx_09_000164",92.241934,137.848163,88.247205,0.000000,3.611247,3.228081,8,9
"chord_mrx_09_000165",79.487455,262.983000,79.485501,2.645809,2.912884,13.350000,9,13
"chord_mrx_09_000166",90.067789,114.616599,86.203757,0.000000,2.783192,6.917159,5,7
"chord_mrx_09_000167",89.497768,127.605261,85.820683,0.000000,8.734040,1.514023,4,7
"chord_mrx_09_000168",83.468616,138.753553,81.573806,2.685262,2.347508,11.019323,7,13
"chord_mrx_09_000169",85.294945,181.092427,84.284499,0.000000,11.881052,2.537283,8,8
"chord_mrx_09_000170",86.214559,211.998000,79.835283,5.259447,4.751819,1.466540,9,16
"chord_mrx_09_000171",75.324011,153.521633,71.398848,2.335847,12.134661,9.668126,5,8
"chord_mrx_09_000172",86.262913,164.920000,81.493890,2.704347,9.893510,0.647570,4,7
"chord_mrx_09_000173",86.849759,125.152653,82.696693,1.974315,2.621866,7.624277,6,8
"chord_mrx_09_000174",88.918963,143.751837,88.665503,4.373319,5.830903,0.042580,3,6
"chord_mrx_09_000175",76.433902,159.712653,73.429508,0.000000,23.385767,-0.000000,3,3
"chord_mrx_09_000176",90.851499,159.007347,85.731354,1.235816,5.458377,1.176657,4,7
"chord_mrx_09_000177",72.600470,170.467000,62.353912,8.333070,11.168348,5.159752,9,12
"chord_mrx_09_000178",71.955181,234.779865,71.686448,2.077728,13.745171,11.034612,7,7
"chord_mrx_09_000179",78.183989,151.907000,76.388841,0.315265,6.154653,3.463160,7,13
"chord_mrx_09_000180",72.882646,126.481996,68.720115,14.302519,1.393567,7.924820,5,7
"chord_mrx_09_000181",89.544521,132.794222,89.262770,0.689304,8.662866,0.269630,5,10
"chord_mrx_09_000182",78.723661,234.356000,78.589852,1.334295,4.820460,13.496104,10,14
"chord_mrx_09_000183",94.530656,138.684082,94.303839,0.475672,1.053636,2.836308,7,9
"chord_mrx_09_000184",68.442069,241.110204,66.299798,8.592529,5.771341,3.018725,4,8
"chord_mrx_09_000185",82.800059,123.376327,79.258019,0.379275,11.935631,4.422506,7,8
"chord_mrx_09_000186",97.265581,135.209796,94.498269,0.000000,2.354778,-0.000000,4,4
"chord_mrx_09_000187",88.527821,139.337143,86.141677,7.838311,2.050476,1.361253,8,8
"chord_mrx_09_000188",82.191753,158.255809,78.784884,0.081257,1.646401,13.189094,8,10
"chord_mrx_09_000189",89.525204,234.814694,84.409675,1.513878,3.025244,1.549882,6,8
"chord_mrx_09_000190",42.808767,462.400701,5.783379,1.384307,7.368664,10.280154,14,23
"chord_mrx_09_000191",75.802166,182.044406,68.074116,9.200787,7.303372,0.839208,4,5
"chord_mrx_09_000192",84.831577,50.024490,81.706006,4.422234,2.808382,0.191380,3,4
"chord_mrx_09_000193",78.719208,156.210973,77.419799,12.337754,5.114250,2.951992,5,8
"chord_mrx_09_000194",86.381101,181.681633,83.337527,0.709559,7.688811,5.102058,9,9
"chord_mrx_09_000195",85.860837,127.190204,82.400156,3.777105,6.074204,3.853118,5,7
"chord_mrx_09_000196",74.638800,117.556605,70.662582,1.018432,5.645165,18.179178,9,11
"chord_mrx_09_000197",70.175599,144.153140,65.674365,1.842620,18.664925,2.291747,5,8
"chord_mrx_09_000198",74.070658,78.284271,59.482267,17.510286,4.121616,2.972279,7,8
"chord_mrx_09_000199",0.176481,52.924082,0.008183,0.000000,88.797831,10.172959,5,8
"chord_mrx_09_000200",90.419065,125.440000,88.103985,0.025163,8.985533,0.317719,6,6
"chord_mrx_09_000201",71.731714,172.021000,70.756649,0.342981,4.118770,5.159000,15,17
"chord_mrx_09_000202",89.162358,134.739592,87.572460,0.531402,6.950611,0.178121,3,6
"chord_mrx_09_000203",86.128997,125.844446,82.497762,1.292432,8.730150,0.573843,6,8
"chord_mrx_09_000204",87.897895,125.498415,84.107469,4.384608,4.285268,2.404281,11,13
"chord_mrx_09_000205",74.800372,128.568888,70.718376,6.963136,8.062985,7.960217,7,10
"chord_mrx_09_000206",60.177831,220.507000,57.057283,0.000000,39.435877,0.140977,5,5
"chord_mrx_09_000207",84.342121,153.887347,80.525210,2.123944,5.545116,7.095152,8,8
"chord_mrx_09_000208",89.668448,110.352834,85.922985,0.000000,4.875718,4.351016,6,7
"chord_mrx_09_000209",80.031054,227.033107,79.846199,0.000000,13.621457,4.772275,7,8
"chord_mrx_09_000210",95.126849,262.507000,94.680524,0.000000,3.321478,0.254401,6,6
"chord_mrx_09_000211",72.960236,150.881000,72.850405,0.968337,7.605563,16.706011,10,12
"chord_mrx_09_000212",81.671920,143.856327,78.490981,0.000000,12.303594,5.838684,6,5
"chord_mrx_09_000213",91.533329,134.948571,87.648403,0.000000,4.703436,3.453533,6,6
"chord_mrx_09_000214",83.219143,121.832199,82.043741,0.483416,6.923052,0.028719,6,7
"chord_mrx_09_000215",73.383954,252.187000,73.086774,6.241082,6.795890,5.591925,10,16
"chord_mrx_09_000216",94.561501,127.582041,90.744331,0.000000,5.174465,0.082498,5,5
