MirexMajMin
File,Pairwise score (%),Duration (s),All correct (%),Root correct (%),Type correct (%),All wrong (%),Unique ref chords,Unique test chords
"chord_mrx_09_000078",90.687722,147.983673,88.029275,3.813752,2.403837,2.620957,7,10
"chord_mrx_09_000079",71.833545,140.088890,71.833545,4.475074,3.964597,19.321104,11,11
"chord_mrx_09_000080",82.782285,167.862000,81.717125,0.912059,4.083712,10.966151,8,14
"chord_mrx_09_000081",90.389097,175.804082,86.817461,0.023462,5.953859,3.377561,4,5
"chord_mrx_09_000082",88.592572,157.648980,85.395452,1.722181,7.639772,1.898524,9,10
"chord_mrx_09_000083",92.201322,155.173152,91.835700,0.516254,5.737018,1.091160,8,10
"chord_mrx_09_000084",88.977504,171.101456,85.189328,4.391389,3.300122,0.058008,5,7
"chord_mrx_09_000085",92.050234,163.317551,84.021713,0.000000,6.482951,0.514335,6,7
"chord_mrx_09_000086",81.703899,225.821231,73.935000,5.097087,3.416975,4.222784,7,14
"chord_mrx_09_000087",91.274326,257.642000,90.325723,0.468091,2.295045,0.732024,5,8
"chord_mrx_09_000088",80.744859,145.008617,77.970710,1.922686,2.575550,14.174129,12,15
"chord_mrx_09_000089",82.031677,212.140000,72.710946,1.970397,5.982842,7.919299,12,19
"chord_mrx_09_000090",95.149577,123.367620,92.019877,0.000000,1.393740,2.574596,6,7
"chord_mrx_09_000091",82.328901,158.850612,79.283453,0.970759,14.363341,1.500544,9,10
"chord_mrx_09_000092",80.294669,186.107000,78.184593,13.282681,4.105165,1.233699,12,13
"chord_mrx_09_000093",85.222844,119.353469,81.379697,0.000000,8.991815,5.222693,13,12
"chord_mrx_09_000094",61.387473,167.444898,60.647264,19.325816,7.985762,10.929580,5,6
"chord_mrx_09_000095",66.657299,158.870455,66.028249,0.630665,18.985436,13.509983,5,6
"chord_mrx_09_000096",90.630084,145.614919,87.944240,0.000000,3.008576,5.577301,8,10
"chord_mrx_09_000097",76.223559,114.451157,72.590870,4.085739,5.296304,14.243393,7,10
"chord_mrx_09_000098",88.500238,124.551837,84.361492,0.012603,9.976080,1.220475,5,6
"chord_mrx_09_000099",80.507144,160.417959,77.965213,2.379704,9.392949,4.462934,5,6
"chord_mrx_09_000100",81.354375,119.145091,77.458403,2.150462,5.590197,10.341886,7,9
"chord_mrx_09_000101",92.783551,92.708571,92.783551,1.164941,4.970910,0.726625,7,9
"chord_mrx_09_000102",88.397630,118.987755,84.385450,2.130602,8.035824,0.279779,5,8
"chord_mrx_09_000103",76.108051,215.066122,75.634395,0.018784,13.547624,9.943368,7,10
"chord_mrx_09_000104",93.493194,149.741757,84.339147,2.457806,3.025990,0.674271,6,5
"chord_mrx_09_000105",91.632810,129.776327,88.964043,0.796207,6.153573,0.390450,6,7
"chord_mrx_09_000106",93.592551,184.131714,92.764246,0.000000,2.566059,3.427411,5,8
"chord_mrx_09_000107",78.923006,153.561421,78.405611,1.614613,10.393590,8.467765,7,11
"chord_mrx_09_000108",82.957376,129.270000,81.643846,2.363271,2.553570,6.405198,7,9
"chord_mrx_09_000109",93.608459,146.494694,90.987725,0.048914,3.426201,0.631422,4,5
"chord_mrx_09_000110",71.141300,177.266939,70.314928,1.981413,26.581312,0.000000,3,2
"chord_mrx_09_000111",68.971434,125.342112,65.620117,22.518338,1.549243,6.450771,5,10
"chord_mrx_09_000112",94.327416,118.267344,92.550675,0.000000,2.852404,0.755056,6,9
"chord_mrx_09_000113",90.075519,190.101768,88.018591,0.706029,4.409610,3.787189,6,11
"chord_mrx_09_000114",66.941068,159.208797,60.426052,0.926122,11.301834,4.691939,6,5
"chord_mrx_09_000115",84.792410,315.765042,64.047187,4.053460,2.532421,7.019031,11,14
"chord_mrx_09_000116",80.279188,117.733878,79.978613,0.000000,8.197849,11.014428,6,9
"chord_mrx_09_000117",96.177757,165.433469,93.510483,0.000000,1.968570,1.683763,5,6
"chord_mrx_09_000118",79.860444,128.026122,75.913469,13.215840,4.859110,1.390857,5,6
"chord_mrx_09_000119",91.607735,156.708571,89.585784,5.424220,1.554316,0.317050,9,11
"chord_mrx_09_000120",76.944491,228.826000,53.581324,4.770437,1.945146,12.928164,9,19
"chord_mrx_09_000121",68.352414,232.874000,65.589546,3.958364,12.438915,12.221631,9,14
"chord_mrx_09_000122",83.769042,105.743806,81.533584,0.000000,9.510719,6.294841,10,11
"chord_mrx_09_000123",95.597539,152.176427,93.023526,0.000000,2.246773,0.210282,4,6
"chord_mrx_09_000124",92.320938,207.281633,91.385214,0.000000,2.888887,4.268764,9,9
"chord_mrx_09_000125",87.716036,171.322630,84.503367,2.041820,2.521862,5.631226,9,12
"chord_mrx_09_000126",92.064406,126.828262,88.550560,2.767521,4.033236,1.017628,7,6
"chord_mrx_09_000127",86.094801,100.653000,83.451065,1.059084,7.163224,5.497104,8,9
"chord_mrx_09_000128",92.687029,162.382872,90.345430,2.121351,1.718455,2.962557,8,11
"chord_mrx_09_000129",92.603897,133.407347,88.917942,0.000000,3.424164,3.103615,7,6
"chord_mrx_09_000130",85.917589,216.685714,78.480589,1.751876,4.148325,5.929703,7,9
"chord_mrx_09_000131",90.813626,91.585306,90.395489,1.243675,1.868581,5.520149,6,7
"chord_mrx_09_000132",86.013422,243.330612,85.591933,0.000000,8.113894,5.267386,5,5
"chord_mrx_09_000133",93.291983,179.617959,91.102207,1.213687,3.233908,1.848368,4,10
"chord_mrx_09_000134",90.955738,108.016327,87.651455,3.855944,4.484652,0.180483,5,8
"chord_mrx_09_000135",79.064002,132.308000,79.064002,0.000000,3.560631,15.070895,11,18
"chord_mrx_09_000136",90.578761,199.942785,89.757359,1.038001,5.474302,2.299194,8,12
"chord_mrx_09_000137",79.723541,285.309388,79.299304,1.794178,2.282996,15.868971,10,15
"chord_mrx_09_000138",90.332027,208.658000,81.814261,0.000000,4.779112,4.453699,9,7
"chord_mrx_09_000139",90.713194,125.753469,87.859564,0.000000,6.658934,1.923899,8,8
"chord_mrx_09_000140",88.716689,177.580408,86.600243,2.001270,1.585470,7.419505,7,11
"chord_mrx_09_000141",90.294083,66.298776,90.294083,0.000000,9.081809,0.000000,5,5
"chord_mrx_09_000142",80.795047,193.825000,79.673933,4.610860,4.078937,7.719850,11,18
"chord_mrx_09_000143",68.957784,135.320091,67.527540,8.400202,1.880927,20.072929,10,16
"chord_mrx_09_000144",86.731941,260.649796,84.708231,7.371887,2.024536,3.217588,4,9
"chord_mrx_09_000145",88.342057,142.759184,85.193303,0.000000,11.584909,0.000000,3,3
"chord_mrx_09_000146",92.156591,158.824490,89.877666,1.025133,2.137265,3.828532,9,9
"chord_mrx_09_000147",81.347397,163.827000,64.999054,3.757622,4.822160,3.922430,6,12
"chord_mrx_09_000148",93.855615,141.087347,90.336188,0.000000,3.853373,2.115117,7,7
"chord_mrx_09_000149",89.064513,156.734694,86.065360,0.928320,0.437612,3.880104,4,6
"chord_mrx_09_000150",93.364561,153.756735,90.432428,0.889653,5.323818,0.040388,3,4
"chord_mrx_09_000151",24.792978,199.496000,0.000000,0.000000,23.225528,46.481132,5,8
"chord_mrx_09_000152",62.400042,142.605351,60.524093,7.896394,0.861658,28.308021,5,7
"chord_mrx_09_000153",72.190452,117.916735,70.794084,1.431359,10.941558,12.936701,7,11
"chord_mrx_09_000154",92.370348,171.180408,90.623415,0.000000,3.824705,3.627505,7,6
"chord_mrx_09_000155",86.808774,174.080000,86.220602,6.046936,1.709503,5.270431,9,11
"chord_mrx_09_000156",90.676149,111.046531,86.675509,0.063536,6.173900,2.621159,7,8
"chord_mrx_09_000157",88.310552,153.155918,87.190179,1.510766,7.846403,0.372935,3,4
"chord_mrx_09_000158",90.964961,139.751947,88.517803,6.376538,0.805406,0.701481,10,12
"chord_mrx_09_000159",88.824341,194.809615,88.824341,0.000000,10.694413,0.418621,4,4
"chord_mrx_09_000160",76.895014,389.513708,75.999859,3.270257,6.442992,13.285675,8,18
"chord_mrx_09_000161",84.024799,124.908843,81.159643,7.006433,3.865286,3.751084,12,15
"chord_mrx_09_000162",95.243355,107.755102,91.247723,0.000000,4.094272,0.121685,6,6
"chord_mrx_09_000163",72.838965,141.784212,69.751059,7.286955,8.777990,10.703466,6,8
"chord_mrx_09_000164",94.823547,137.848163,91.211802,0.000000,1.932109,1.796137,8,8
"chord_mrx_09_000165",73.623390,262.983000,72.646901,6.033470,4.827308,14.886514,9,17
"chord_mrx_09_000166",92.400111,114.616599,88.570323,0.000000,4.097890,3.364819,5,9
"chord_mrx_09_000167",88.549165,127.605261,85.205374,1.495248,6.532587,2.830593,4,8
"chord_mrx_09_000168",86.845486,138.753553,84.933181,2.902027,1.899154,7.878021,7,13
"chord_mrx_09_000169",88.530730,181.092427,87.672672,0.000000,8.343920,2.686241,8,6
"chord_mrx_09_000170",84.756932,211.998000,77.916301,4.460419,3.720318,5.224106,9,14
"chord_mrx_09_000171",80.771203,153.521633,77.571636,3.594940,5.523023,9.035527,5,10
"chord_mrx_09_000172",93.295537,164.920000,88.512612,0.000000,4.305724,1.910017,4,6
"chord_mrx_09_000173",89.462277,125.152653,85.861600,0.000000,3.516593,6.394446,6,8
"chord_mrx_09_000174",92.478180,143.751837,92.170496,2.870296,2.781721,0.600964,3,5
"chord_mrx_09_000175",81.047035,159.712653,78.742590,0.000000,18.057051,-0.000000,3,3
"chord_mrx_09_000176",92.184640,159.007347,86.837499,2.545764,3.359203,0.859739,4,7
"chord_mrx_09_000177",78.816428,170.467000,71.142802,3.322051,10.696498,1.847278,9,12
"chord_mrx_09_000178",60.698257,234.779865,59.368483,1.707888,13.628330,23.839258,7,10
"chord_mrx_09_000179",78.586240,151.907000,76.730500,0.000000,4.236803,1.805052,7,8
"chord_mrx_09_000180",85.562618,126.481996,78.651482,4.500654,0.808115,7.365958,5,7
"chord_mrx_09_000181",94.488777,132.794222,93.912011,1.999334,0.453161,2.492165,5,11
"chord_mrx_09_000182",82.346089,234.356000,81.482872,0.000000,2.642561,14.115278,10,16
"chord_mrx_09_000183",93.221937,138.684082,92.601585,0.480210,2.008701,3.475306,7,9
"chord_mrx_09_000184",28.549158,241.110204,26.525103,41.225278,6.482213,7.987020,4,9
"chord_mrx_09_000185",90.716609,123.376327,87.246989,1.341915,7.450771,0.355079,7,8
"chord_mrx_09_000186",92.324130,135.209796,90.172070,4.051887,2.939459,0.012168,4,7
"chord_mrx_09_000187",79.030696,139.337143,76.620711,14.278763,5.662375,0.669943,8,7
"chord_mrx_09_000188",87.239358,158.255809,83.832488,0.152547,0.540053,10.508528,8,11
"chord_mrx_09_000189",94.456852,234.814694,87.815400,0.000000,1.681101,0.786323,6,6
"chord_mrx_09_000190",55.489632,462.400701,1.788992,0.228393,2.658952,7.530623,11,21
"chord_mrx_09_000191",74.915847,182.044406,68.202326,9.767682,6.038951,1.408524,4,5
"chord_mrx_09_000192",85.707584,50.024490,82.408152,2.209734,5.074646,0.069150,3,4
"chord_mrx_09_000193",63.379655,156.210973,62.043076,27.746467,6.362616,1.982167,5,8
"chord_mrx_09_000194",84.147672,181.681633,81.896837,3.870397,6.384486,4.528113,9,13
"chord_mrx_09_000195",90.118528,127.190204,86.863090,0.000000,5.949626,3.677878,5,6
"chord_mrx_09_000196",79.845157,117.556605,75.977383,1.727455,4.470944,13.806847,9,13
"chord_mrx_09_000197",65.090720,144.153140,59.176597,5.737940,15.733582,6.322152,5,7
"chord_mrx_09_000198",74.573641,78.284271,59.370216,17.760187,3.694815,3.482905,7,10
"chord_mrx_09_000199",1.669310,52.924082,0.813399,0.000000,83.368721,4.449770,5,6
"chord_mrx_09_000200",87.611437,125.440000,85.462006,3.501353,7.507382,0.954682,6,7
"chord_mrx_09_000201",72.921911,172.021000,64.854291,1.045803,3.549567,4.018695,14,19
"chord_mrx_09_000202",90.915381,134.739592,89.325483,0.019650,5.739374,0.707678,3,4
"chord_mrx_09_000203",87.245215,125.844446,83.613981,1.494556,5.974363,1.944287,6,9
"chord_mrx_09_000204",85.252172,125.498415,81.615310,6.551758,6.352401,1.297484,11,14
"chord_mrx_09_000205",65.380865,128.568888,61.788844,9.527096,11.146804,12.319998,7,9
"chord_mrx_09_000206",60.055236,220.507000,56.785045,0.000000,39.315759,0.548735,5,5
"chord_mrx_09_000207",91.724040,153.887347,88.668332,0.400844,2.076056,4.943196,8,8
"chord_mrx_09_000208",93.616295,110.352834,89.891971,0.960555,3.074874,2.226082,6,7
"chord_mrx_09_000209",84.310733,227.033107,83.535252,0.496341,10.126866,4.048612,7,8
"chord_mrx_09_000210",97.277025,262.507000,96.489998,0.871977,1.215587,0.191995,6,7
"chord_mrx_09_000211",79.486483,150.881000,77.625413,1.822628,2.872462,15.809810,10,17
"chord_mrx_09_000212",89.729506,143.856327,87.549326,0.324342,3.160861,5.757481,6,7
"chord_mrx_09_000213",94.699900,134.948571,91.388925,0.000000,3.397689,1.090993,6,6
"chord_mrx_09_000214",93.362056,121.832199,83.224991,0.000000,6.272105,0.000000,6,6
"chord_mrx_09_000215",78.639660,252.187000,77.476634,4.951484,3.291605,5.995947,10,16
"chord_mrx_09_000216",94.905916,127.582041,91.775940,0.239062,3.829625,0.153725,5,6
