MirexMajMin
File,Pairwise score (%),Duration (s),All correct (%),Root correct (%),Type correct (%),All wrong (%),Unique ref chords,Unique test chords
"chord_mrx_09_000110",86.744195,177.266939,86.469119,0.000000,10.546695,2.023774,3,3
"chord_mrx_09_000111",89.118479,125.342112,88.974909,2.955683,3.987752,0.377055,5,6
"chord_mrx_09_000112",91.954931,118.267344,91.846946,0.000000,4.277432,1.934348,6,6
"chord_mrx_09_000113",82.173456,190.101768,81.931721,4.372786,8.103045,2.523856,6,7
"chord_mrx_09_000114",66.003374,159.208797,65.711682,1.634185,12.429301,13.709816,6,9
"chord_mrx_09_000115",63.290689,315.765042,63.222669,3.006303,5.645820,5.773629,11,12
"chord_mrx_09_000116",76.580021,117.733878,76.580021,2.135431,8.578887,11.748632,6,12
"chord_mrx_09_000117",87.045895,165.433469,86.795586,0.000000,10.085516,0.302158,5,5
"chord_mrx_09_000118",59.706623,128.026122,59.371091,10.464791,21.953371,3.689973,5,6
"chord_mrx_09_000119",87.332467,156.708571,87.058347,1.593841,5.847685,2.381496,9,10
"chord_mrx_09_000120",50.029637,228.826000,50.014416,6.417035,3.711297,13.206434,9,10
"chord_mrx_09_000121",67.482770,232.874000,67.325310,3.469599,11.277811,12.596500,9,12
"chord_mrx_09_000122",86.648744,105.743806,86.187612,0.000000,3.954154,7.197378,10,9
"chord_mrx_09_000123",84.771100,152.176427,84.488816,0.000000,10.991765,-0.000000,4,4
"chord_mrx_09_000124",88.737384,207.281633,88.552634,0.434356,2.948881,6.624087,9,9
"chord_mrx_09_000125",80.659914,171.322630,80.402400,3.977225,5.114892,6.697687,9,13
"chord_mrx_09_000126",89.938209,126.828262,89.505852,1.730124,3.632672,1.573849,7,6
"chord_mrx_09_000127",71.988562,100.653000,71.757868,0.982779,13.735072,10.880544,8,7
"chord_mrx_09_000128",85.907610,162.382872,85.777902,5.121985,5.362288,1.266517,8,8
"chord_mrx_09_000129",83.092624,133.407347,82.770626,4.696354,3.500908,4.500330,7,8
"chord_mrx_09_000130",75.085342,216.685714,74.592408,0.000000,7.511298,8.479440,7,8
"chord_mrx_09_000131",90.692135,91.585306,90.286481,0.000000,4.475669,4.819713,6,6
"chord_mrx_09_000132",79.446259,243.330612,79.318627,0.000000,13.611811,6.042774,5,4
"chord_mrx_09_000133",85.174295,179.617959,84.935138,1.628854,6.517822,4.725406,4,8
"chord_mrx_09_000134",87.438940,108.016327,86.968699,2.773812,6.248908,0.215518,5,6
"chord_mrx_09_000135",82.704416,132.308000,82.403188,0.000000,4.939822,10.352518,11,16
"chord_mrx_09_000136",87.430669,199.942785,87.133078,0.223840,7.551694,3.660244,8,11
"chord_mrx_09_000137",76.039096,285.309388,76.007893,0.000000,4.160407,19.057485,10,11
"chord_mrx_09_000138",76.086085,208.658000,75.979483,3.454781,2.900324,9.139020,9,10
"chord_mrx_09_000139",86.596938,125.753469,86.185566,0.000000,5.345868,4.877207,8,7
"chord_mrx_09_000140",85.732598,177.580408,85.382822,2.919267,2.289810,7.291655,7,9
"chord_mrx_09_000141",84.896887,66.298776,84.896887,0.998162,13.299417,0.000000,5,5
"chord_mrx_09_000142",78.028777,193.825000,77.795342,1.450886,8.871588,8.824787,11,12
"chord_mrx_09_000143",64.420583,135.320091,64.068817,3.824324,8.139865,21.848591,10,12
"chord_mrx_09_000144",63.855216,260.649796,63.743860,20.097547,1.916894,11.563942,4,10
"chord_mrx_09_000145",88.677918,142.759184,88.351528,0.000000,8.150717,0.268374,3,4
"chord_mrx_09_000146",76.872676,158.824490,76.536418,3.421052,11.126042,5.785086,9,7
"chord_mrx_09_000147",63.618873,163.827000,63.452234,2.447796,12.861597,1.500700,7,12
"chord_mrx_09_000148",80.791326,141.087347,79.845344,1.555268,10.110644,4.794755,7,8
"chord_mrx_09_000149",88.297059,156.734694,87.926689,1.535634,1.810790,5.030146,5,8
"chord_mrx_09_000150",92.222994,153.756735,91.811472,0.234078,4.659196,0.000000,3,5
"chord_mrx_09_000151",0.190943,199.496000,0.000000,0.000000,20.013846,51.877319,5,9
"chord_mrx_09_000152",80.494592,142.605351,80.262167,6.692177,1.203029,9.339565,5,7
"chord_mrx_09_000153",76.970276,117.916735,76.571516,0.000000,4.602811,14.960943,7,10
"chord_mrx_09_000154",93.509933,171.180408,93.250510,0.000000,3.736967,1.088148,7,7
"chord_mrx_09_000155",78.400808,174.080000,78.138815,0.000000,3.183452,18.051433,9,11
"chord_mrx_09_000156",91.925971,111.046531,91.464184,0.000000,3.764013,0.292941,7,7
"chord_mrx_09_000157",89.962921,153.155918,89.623694,1.709780,6.562414,0.594690,3,6
"chord_mrx_09_000158",88.814988,139.751947,88.347688,0.000000,2.215377,5.838163,10,10
"chord_mrx_09_000159",87.132962,194.809615,87.073365,0.202628,10.748264,1.913117,4,6
"chord_mrx_09_000160",70.376877,389.513708,70.246820,5.955736,9.182165,13.707109,8,10
"chord_mrx_09_000161",78.508436,124.908843,78.127351,6.057939,3.646109,7.960805,12,14
"chord_mrx_09_000162",84.143363,107.755102,83.734663,0.000000,9.216944,2.701225,6,8
"chord_mrx_09_000163",75.815312,141.784212,75.504703,1.555813,9.111354,10.338859,6,10
"chord_mrx_09_000164",81.581788,137.848163,81.472298,0.000000,8.305492,6.162953,8,8
"chord_mrx_09_000165",79.381651,262.983000,79.291401,0.653654,3.650893,14.798244,9,9
"chord_mrx_09_000166",93.178528,114.616599,92.753093,0.000000,0.411352,2.879197,5,8
"chord_mrx_09_000167",68.181853,127.605261,67.626854,0.000000,26.394763,2.047130,4,5
"chord_mrx_09_000168",78.020454,138.753553,77.685761,5.527035,1.842649,12.570454,7,11
"chord_mrx_09_000169",85.525566,181.092427,85.230657,0.000000,10.228798,3.243379,8,7
"chord_mrx_09_000170",77.616097,211.998000,77.532295,2.242298,4.919471,6.627080,9,11
"chord_mrx_09_000171",66.209139,153.521633,65.715690,0.000000,18.060509,12.157109,5,7
"chord_mrx_09_000172",81.368711,164.920000,81.101201,0.000000,8.268953,5.744447,4,8
"chord_mrx_09_000173",77.762631,125.152653,77.380146,5.882477,4.638077,7.758525,6,6
"chord_mrx_09_000174",85.715287,143.751837,85.424537,0.000000,11.009093,2.478675,3,5
"chord_mrx_09_000175",82.110381,159.712653,81.670589,0.000000,12.271083,2.987678,3,4
"chord_mrx_09_000176",86.493598,159.007347,86.376774,0.000000,6.655911,0.569520,4,5
"chord_mrx_09_000177",67.452408,170.467000,67.302572,3.585974,12.613152,3.513384,9,11
"chord_mrx_09_000178",60.042571,234.779865,60.007956,0.487328,22.892270,15.156405,7,6
"chord_mrx_09_000179",70.896592,151.907000,70.804878,6.793204,9.040603,8.514928,7,10
"chord_mrx_09_000180",57.711369,126.481996,57.353383,24.776186,2.274158,8.454913,5,9
"chord_mrx_09_000181",85.501376,132.794222,85.212996,0.000000,9.172297,4.499145,5,9
"chord_mrx_09_000182",76.362449,234.356000,76.244275,0.671228,8.811925,12.513282,10,12
"chord_mrx_09_000183",86.120523,138.684082,85.691483,0.000000,2.907015,10.070959,7,5
"chord_mrx_09_000184",67.784563,241.110204,67.700297,7.410591,15.989971,6.539091,4,10
"chord_mrx_09_000185",85.429499,123.376327,85.015221,0.000000,9.999152,1.394330,7,9
"chord_mrx_09_000186",88.170465,135.209796,87.861346,0.000000,9.314237,0.000000,4,5
"chord_mrx_09_000187",85.082813,139.337143,84.791183,5.959214,5.305968,1.533649,8,9
"chord_mrx_09_000188",82.968249,158.255809,82.689969,8.135857,2.136688,3.520078,8,9
"chord_mrx_09_000189",85.600201,234.814694,85.381415,3.755104,1.587942,0.805980,6,7
"chord_mrx_09_000190",9.508838,462.400701,9.423471,1.977893,7.236826,13.141301,15,19
"chord_mrx_09_000191",60.255779,182.044406,60.034899,10.658135,13.980142,0.744307,4,5
"chord_mrx_09_000192",64.093349,50.024490,63.211423,0.000000,29.029975,0.106950,3,5
"chord_mrx_09_000193",80.832262,156.210973,80.559127,4.440402,7.690998,5.972894,5,6
"chord_mrx_09_000194",85.388511,181.681633,85.161344,0.000000,4.804637,6.773237,9,9
"chord_mrx_09_000195",84.456219,127.190204,84.118481,0.000000,9.944365,2.435299,5,5
"chord_mrx_09_000196",68.607863,117.556605,68.252325,0.585544,11.097729,16.047031,9,9
"chord_mrx_09_000197",60.515570,144.153140,60.153144,0.646696,30.584732,2.396226,5,10
"chord_mrx_09_000198",63.549392,78.284271,63.401086,2.573821,17.906606,0.915062,7,8
"chord_mrx_09_000199",70.649938,52.924082,70.451916,5.353342,11.811986,11.307474,5,11
"chord_mrx_09_000200",85.039016,125.440000,84.703201,2.499863,10.150466,0.072236,6,5
"chord_mrx_09_000201",57.235953,172.021000,57.100969,8.415132,8.416887,13.165098,15,18
"chord_mrx_09_000202",79.107062,134.739592,78.594374,0.000000,19.658615,0.157112,3,4
"chord_mrx_09_000203",86.782342,125.844446,86.432391,0.000000,8.410396,1.460776,6,7
"chord_mrx_09_000204",70.917676,125.498415,70.751156,17.610242,4.074322,3.773853,11,11
"chord_mrx_09_000205",70.087518,128.568888,69.608920,5.707943,10.221483,9.841662,7,8
"chord_mrx_09_000206",58.505345,220.507000,58.294739,0.000000,37.596936,0.774190,5,5
"chord_mrx_09_000207",85.624382,153.887347,85.324489,0.000000,1.097535,9.666403,8,8
"chord_mrx_09_000208",93.941229,110.352834,93.524799,0.000000,0.633551,1.980211,6,6
"chord_mrx_09_000209",73.726672,227.033107,73.532694,0.958195,13.548301,10.164600,7,7
"chord_mrx_09_000210",93.722155,262.507000,93.629277,0.000000,4.938446,0.553062,6,6
"chord_mrx_09_000211",63.921738,150.881000,63.540906,6.621099,8.948218,19.020091,10,12
"chord_mrx_09_000212",91.647339,143.856327,91.237881,1.178299,1.345909,3.021727,6,9
"chord_mrx_09_000213",75.826739,134.948571,75.464699,0.000000,15.126001,5.503568,6,6
"chord_mrx_09_000214",83.545666,121.832199,82.668954,0.000000,6.729420,0.464562,6,7
"chord_mrx_09_000215",65.501959,252.187000,65.488699,7.456385,7.517560,11.253027,10,14
"chord_mrx_09_000216",78.414906,127.582041,78.084728,0.000000,16.290283,1.610660,5,5
