MirexMajMin
File,Pairwise score (%),Duration (s),All correct (%),Root correct (%),Type correct (%),All wrong (%),Unique ref chords,Unique test chords
"chord_mrx_09_000137",72.152761,285.309388,71.419239,1.274056,5.230195,19.311306,10,11
"chord_mrx_09_000138",78.573072,208.658000,77.218702,2.457610,3.427618,6.799164,8,11
"chord_mrx_09_000139",88.383958,125.753469,84.838228,2.422965,3.189231,5.876938,8,11
"chord_mrx_09_000140",76.010613,177.580408,73.894167,2.457401,2.345858,18.889353,7,6
"chord_mrx_09_000141",87.761849,66.298776,87.761849,0.000000,10.739215,-0.000000,5,5
"chord_mrx_09_000142",81.327486,193.825000,79.306075,2.266477,7.119825,8.250226,11,12
"chord_mrx_09_000143",69.591100,135.320091,67.472698,1.843860,5.204290,23.258190,10,11
"chord_mrx_09_000144",56.139262,260.649796,54.011437,33.455642,2.843334,5.103666,4,11
"chord_mrx_09_000145",37.724453,142.759184,34.526514,0.000000,15.004450,46.133634,3,5
"chord_mrx_09_000146",73.798505,158.824490,70.673022,1.940953,8.807447,15.283186,9,8
"chord_mrx_09_000147",38.309924,163.827000,38.045011,2.144946,24.207243,12.646877,7,11
"chord_mrx_09_000148",81.358807,141.087347,77.675450,0.229799,7.519782,10.483640,7,8
"chord_mrx_09_000149",84.423562,156.734694,80.896547,3.415588,9.526792,1.892258,5,7
"chord_mrx_09_000150",90.495690,153.756735,87.276281,2.229106,6.357589,0.791900,3,5
"chord_mrx_09_000151",2.151923,199.496000,0.000000,0.000000,26.506797,45.354794,5,13
"chord_mrx_09_000152",83.671171,142.605351,81.304428,5.737701,3.572942,4.846772,5,8
"chord_mrx_09_000153",59.430456,117.916735,57.246365,9.417313,14.229753,14.352766,7,13
"chord_mrx_09_000154",89.532964,171.180408,87.608589,0.000000,3.214096,6.998089,7,8
"chord_mrx_09_000155",84.698329,174.080000,84.110157,2.294679,3.588306,8.432869,9,9
"chord_mrx_09_000156",86.492787,111.046531,82.030457,0.000000,9.822641,3.165629,7,7
"chord_mrx_09_000157",88.232457,153.155918,87.016368,0.000000,11.285902,0.000000,3,4
"chord_mrx_09_000158",93.661308,139.751947,90.208798,2.520119,2.020841,1.651470,10,11
"chord_mrx_09_000159",84.689303,194.809615,84.689303,0.000000,12.994699,1.694900,4,4
"chord_mrx_09_000160",64.540219,389.513708,63.645063,5.956442,9.250736,20.080048,8,13
"chord_mrx_09_000161",81.845977,124.908843,77.831983,8.131610,6.449974,3.344862,12,14
"chord_mrx_09_000162",88.553199,107.755102,84.258167,0.566098,7.170774,3.420029,6,8
"chord_mrx_09_000163",60.601160,141.784212,57.120630,9.886569,15.208971,12.929514,6,10
"chord_mrx_09_000164",94.355143,137.848163,90.518513,0.164311,2.209097,2.864241,8,8
"chord_mrx_09_000165",80.491134,262.983000,78.885327,0.685215,3.498325,15.227981,9,11
"chord_mrx_09_000166",90.600128,114.616599,86.678730,0.000000,6.048540,3.310124,5,8
"chord_mrx_09_000167",71.848598,127.605261,68.136484,5.818510,14.894940,6.927830,4,6
"chord_mrx_09_000168",75.252616,138.753553,72.878515,10.124312,4.527984,8.957824,7,13
"chord_mrx_09_000169",87.491109,181.092427,86.193942,0.000000,7.057320,5.098267,8,8
"chord_mrx_09_000170",75.549769,211.998000,73.610128,3.130218,3.926452,10.654346,9,12
"chord_mrx_09_000171",45.996612,153.521633,41.929920,8.510788,19.747829,24.785049,5,7
"chord_mrx_09_000172",82.590953,164.920000,79.722896,1.632913,7.340529,6.212103,4,10
"chord_mrx_09_000173",82.657160,125.152653,78.434841,2.636853,3.720662,10.750964,6,7
"chord_mrx_09_000174",87.225142,143.751837,86.137447,0.493907,11.739563,0.000000,3,5
"chord_mrx_09_000175",77.512929,159.712653,74.442279,0.000000,15.369015,6.705793,3,5
"chord_mrx_09_000176",69.418610,159.007347,66.078147,13.875495,9.474096,4.114239,4,7
"chord_mrx_09_000177",69.949609,170.467000,65.959981,4.389119,11.065485,5.526583,9,13
"chord_mrx_09_000178",59.344619,234.779865,58.633049,0.005268,16.999125,19.947823,7,8
"chord_mrx_09_000179",70.830837,151.907000,68.870427,9.530831,5.904270,10.736832,7,10
"chord_mrx_09_000180",48.922104,126.481996,45.791630,20.631132,1.229872,24.047653,5,9
"chord_mrx_09_000181",78.113274,132.794222,76.997844,5.007347,11.894789,4.877623,5,10
"chord_mrx_09_000182",90.286573,234.356000,88.527283,0.000000,2.789773,4.941627,10,12
"chord_mrx_09_000183",73.934373,138.684082,72.603830,0.000000,3.300866,20.930498,7,5
"chord_mrx_09_000184",55.533742,241.110204,54.579325,12.230947,20.181457,9.362913,4,9
"chord_mrx_09_000185",88.686674,123.376327,85.102207,0.665158,7.643261,2.511341,7,8
"chord_mrx_09_000186",80.545773,135.209796,77.721357,6.508673,10.718981,1.027764,4,6
"chord_mrx_09_000187",78.783268,139.337143,76.373283,8.754430,2.658915,9.728649,8,8
"chord_mrx_09_000188",78.618098,158.255809,75.211228,6.774639,3.234724,11.177902,8,9
"chord_mrx_09_000189",71.758734,234.814694,69.322901,1.283205,6.380126,14.544209,6,14
"chord_mrx_09_000190",7.358475,462.400701,4.227190,3.398940,10.873948,13.173443,15,22
"chord_mrx_09_000191",69.479432,182.044406,67.794903,4.264546,12.804713,0.553322,4,5
"chord_mrx_09_000192",82.447701,50.024490,75.977538,0.000000,11.467563,0.000000,3,4
"chord_mrx_09_000193",66.370942,156.210973,65.034363,12.127460,8.053706,11.305592,5,9
"chord_mrx_09_000194",76.816803,181.681633,73.654758,4.932184,9.041632,8.652485,9,9
"chord_mrx_09_000195",84.055130,127.190204,80.553275,0.000000,11.855649,3.368892,5,5
"chord_mrx_09_000196",73.463158,117.556605,69.445787,0.000000,10.714389,15.516949,9,8
"chord_mrx_09_000197",54.989278,144.153140,53.920406,2.639010,24.283407,12.426682,5,7
"chord_mrx_09_000198",73.327616,78.284271,73.327616,1.222606,1.676548,7.814970,7,8
"chord_mrx_09_000199",0.537995,52.924082,0.161830,2.478887,90.030973,6.307284,5,6
"chord_mrx_09_000200",89.698753,125.440000,87.131154,0.057530,9.423964,0.178646,6,5
"chord_mrx_09_000201",63.227164,172.021000,60.518193,7.438627,3.960563,14.852256,15,17
"chord_mrx_09_000202",88.829178,134.739592,87.239279,0.000000,6.348654,-0.000000,3,3
"chord_mrx_09_000203",86.781840,125.844446,83.150606,2.222093,7.823891,2.242360,6,12
"chord_mrx_09_000204",87.158714,125.498415,83.368287,1.539404,5.351288,5.492410,11,13
"chord_mrx_09_000205",68.924626,128.568888,64.304635,0.000000,9.307613,21.440115,7,6
"chord_mrx_09_000206",60.042085,220.507000,57.850771,0.634900,35.276431,2.903763,5,7
"chord_mrx_09_000207",83.957250,153.887347,80.493868,0.000000,2.507641,11.112981,8,7
"chord_mrx_09_000208",83.369849,110.352834,79.523331,0.000000,7.181125,8.302561,6,7
"chord_mrx_09_000209",67.003958,227.033107,65.243889,1.455785,15.576332,14.149535,7,8
"chord_mrx_09_000210",84.106710,262.507000,83.227495,0.353895,5.441379,8.787956,6,9
"chord_mrx_09_000211",67.875345,150.881000,66.617400,4.947608,7.058543,19.506764,10,10
"chord_mrx_09_000212",72.746418,143.856327,69.538427,3.509390,5.720744,17.601897,6,5
"chord_mrx_09_000213",78.227344,134.948571,74.512511,1.023788,11.935396,8.435554,6,7
"chord_mrx_09_000214",72.846919,121.832199,70.474804,7.183738,9.340010,2.280861,6,8
"chord_mrx_09_000215",78.460428,252.187000,76.956782,4.521645,5.045066,5.069254,10,14
"chord_mrx_09_000216",86.961627,127.582041,82.962921,0.000000,11.842623,0.846633,5,5
