MirexMajMin
File,Pairwise score (%),Duration (s),All correct (%),Root correct (%),Type correct (%),All wrong (%),Unique ref chords,Unique test chords
"chord_mrx_09_000110",77.129882,177.266939,77.100409,1.440875,19.712372,0.785932,3,5
"chord_mrx_09_000111",92.581458,125.342112,92.484201,0.338538,3.599062,0.114427,5,6
"chord_mrx_09_000112",87.745843,118.267344,87.448886,0.060472,8.515013,2.034355,6,13
"chord_mrx_09_000113",86.680423,190.101768,86.442241,0.447020,6.001707,4.049102,6,9
"chord_mrx_09_000114",65.731573,159.208797,61.414533,9.497860,13.874748,6.189293,6,11
"chord_mrx_09_000115",61.340342,315.765042,55.724031,7.542371,5.804759,8.566230,11,20
"chord_mrx_09_000116",68.444169,117.733878,68.200104,2.060029,9.962702,18.258048,6,16
"chord_mrx_09_000117",86.932628,165.433469,86.867713,2.620900,4.449938,3.261081,5,8
"chord_mrx_09_000118",61.430956,128.026122,60.275653,20.600849,8.870154,5.661365,5,9
"chord_mrx_09_000119",84.195463,156.708571,83.589807,5.614767,5.436895,2.239901,9,12
"chord_mrx_09_000120",66.019177,228.826000,49.316510,8.527669,3.228710,12.167447,9,21
"chord_mrx_09_000121",67.905505,232.874000,67.837785,6.250995,5.113181,15.467260,9,18
"chord_mrx_09_000122",74.787737,105.743806,74.220872,2.112796,10.542555,10.462921,10,13
"chord_mrx_09_000123",90.174402,152.176427,89.884489,1.208870,3.093686,1.293536,4,10
"chord_mrx_09_000124",85.075416,207.281633,84.751954,0.000000,3.250178,10.580315,9,16
"chord_mrx_09_000125",78.273449,171.322630,77.565287,3.856598,5.206641,9.563677,9,17
"chord_mrx_09_000126",83.429424,126.828262,83.191418,2.521506,5.396810,5.376420,7,10
"chord_mrx_09_000127",76.722161,100.653000,76.381589,2.048289,8.015559,10.910827,8,14
"chord_mrx_09_000128",73.364520,162.382872,73.234812,4.297174,2.127042,17.869665,8,13
"chord_mrx_09_000129",74.001534,133.407347,72.922405,11.464469,4.880278,6.201065,7,17
"chord_mrx_09_000130",79.104897,216.685714,78.299943,0.578139,4.072718,7.345612,7,10
"chord_mrx_09_000131",90.702634,91.585306,90.651927,1.867434,4.348105,2.555938,6,8
"chord_mrx_09_000132",85.269552,243.330612,85.122835,0.000000,6.092047,7.758331,5,9
"chord_mrx_09_000133",86.413208,179.617959,86.096923,1.137612,6.241565,4.291901,4,10
"chord_mrx_09_000134",86.239511,108.016327,85.984237,3.854743,6.138326,0.229632,5,10
"chord_mrx_09_000135",86.095464,132.308000,85.934635,0.088079,3.103836,8.568979,11,19
"chord_mrx_09_000136",82.186840,199.942785,82.115709,1.187743,9.104902,6.160502,8,17
"chord_mrx_09_000137",74.530170,285.309388,74.406058,1.321269,3.985910,19.532211,10,17
"chord_mrx_09_000138",77.776425,208.658000,76.599307,0.911206,4.162458,9.791713,9,12
"chord_mrx_09_000139",90.607687,125.753469,90.464586,0.480081,3.228358,2.281245,8,10
"chord_mrx_09_000140",71.653302,177.580408,71.081238,5.367471,2.901321,18.533523,7,19
"chord_mrx_09_000141",83.903208,66.298776,83.903208,0.000000,9.048372,4.342877,5,8
"chord_mrx_09_000142",77.611216,193.825000,77.485599,3.918174,4.486506,11.052323,11,24
"chord_mrx_09_000143",63.106850,135.320091,62.527724,6.593872,2.288865,26.471136,10,17
"chord_mrx_09_000144",64.355954,260.649796,63.841620,19.863884,3.290059,9.778676,4,15
"chord_mrx_09_000145",74.062704,142.759184,73.995610,1.179221,20.464274,1.162956,3,6
"chord_mrx_09_000146",87.968008,158.824490,87.851049,1.406850,3.415625,4.195073,9,11
"chord_mrx_09_000147",62.894809,163.827000,56.249661,4.870771,10.698655,8.268157,7,17
"chord_mrx_09_000148",85.850111,141.087347,84.937045,2.007056,1.520244,7.841667,7,13
"chord_mrx_09_000149",81.753070,156.734694,81.159928,2.169255,4.968068,7.888038,5,10
"chord_mrx_09_000150",86.518252,153.756735,86.310603,1.762560,7.947659,0.683923,3,7
"chord_mrx_09_000151",19.474763,199.496000,0.000000,0.000000,27.521802,44.343660,5,12
"chord_mrx_09_000152",62.935718,142.605351,62.781032,10.452677,2.749985,21.606471,5,11
"chord_mrx_09_000153",82.010952,117.916735,80.785135,1.453118,3.877031,10.019987,7,14
"chord_mrx_09_000154",88.529323,171.180408,88.202077,1.515514,3.228377,5.129656,7,11
"chord_mrx_09_000155",81.052389,174.080000,80.932341,1.515058,4.641174,12.323255,9,11
"chord_mrx_09_000156",81.879877,111.046531,81.579294,0.857295,9.368369,3.732712,7,9
"chord_mrx_09_000157",85.023063,153.155918,84.752061,3.988476,7.674122,0.590143,3,7
"chord_mrx_09_000158",85.201972,139.751947,84.873144,5.913718,2.395211,3.219155,10,14
"chord_mrx_09_000159",72.591208,194.809615,72.567369,12.109992,10.730438,4.529576,4,8
"chord_mrx_09_000160",65.323739,389.513708,65.279029,7.266380,3.889017,22.670418,8,22
"chord_mrx_09_000161",69.844441,124.908843,69.807262,7.535807,5.916914,12.532220,12,21
"chord_mrx_09_000162",89.116802,107.755102,88.708102,0.059785,5.077603,1.613403,6,8
"chord_mrx_09_000163",66.449885,141.784212,66.058885,6.088537,10.083940,14.288107,6,15
"chord_mrx_09_000164",92.223614,137.848163,91.417974,0.301514,2.498941,1.180387,8,9
"chord_mrx_09_000165",77.368546,262.983000,77.348932,3.286496,3.324544,14.434221,9,13
"chord_mrx_09_000166",90.003491,114.616599,89.484359,0.000000,2.528770,4.030514,5,9
"chord_mrx_09_000167",80.452089,127.605261,80.215532,2.535224,8.683713,4.634279,4,9
"chord_mrx_09_000168",76.758519,138.753553,76.725050,9.857540,1.533866,9.509443,7,18
"chord_mrx_09_000169",91.940396,181.092427,91.837819,0.000000,4.666014,2.199000,8,9
"chord_mrx_09_000170",79.449216,211.998000,74.498499,4.255395,7.721387,4.845864,9,14
"chord_mrx_09_000171",74.639927,153.521633,74.328487,0.821027,9.614881,11.032279,5,11
"chord_mrx_09_000172",80.035494,164.920000,79.831176,4.445762,7.596003,3.241660,4,17
"chord_mrx_09_000173",75.643577,125.152653,75.386150,9.420317,4.224022,6.747191,6,13
"chord_mrx_09_000174",88.584288,143.751837,88.068636,4.861995,4.141034,1.825267,3,10
"chord_mrx_09_000175",71.871659,159.712653,71.664484,0.000000,19.943745,5.321121,3,8
"chord_mrx_09_000176",83.973854,159.007347,80.704592,3.003731,6.705911,3.187971,4,8
"chord_mrx_09_000177",62.216580,170.467000,62.034039,9.601538,10.063483,5.316022,9,16
"chord_mrx_09_000178",59.358156,234.779865,59.079997,0.000000,17.904203,21.559759,7,9
"chord_mrx_09_000179",66.277161,151.907000,65.878380,14.818423,3.374590,9.156230,7,15
"chord_mrx_09_000180",54.062064,126.481996,52.468362,20.921532,3.590520,15.542009,5,12
"chord_mrx_09_000181",85.775463,132.794222,85.615907,1.572990,2.514845,9.180828,5,13
"chord_mrx_09_000182",83.171300,234.356000,82.861018,1.097407,3.838703,10.387993,10,18
"chord_mrx_09_000183",90.558500,138.684082,90.481063,1.305958,1.151610,5.730825,7,11
"chord_mrx_09_000184",52.372691,241.110204,51.219447,22.058823,12.803666,11.558013,4,20
"chord_mrx_09_000185",85.727527,123.376327,85.426400,2.029200,8.267963,0.691970,7,9
"chord_mrx_09_000186",87.729342,135.209796,87.265664,0.000000,9.909920,-0.000000,4,5
"chord_mrx_09_000187",83.109256,139.337143,82.842623,9.493426,3.348818,1.905148,8,12
"chord_mrx_09_000188",83.366384,158.255809,83.021583,2.316309,4.665175,6.590063,8,12
"chord_mrx_09_000189",77.418463,234.814694,74.252033,7.382037,3.028884,5.999355,6,12
"chord_mrx_09_000190",20.607329,462.400701,6.238611,1.751612,9.127309,12.077097,15,27
"chord_mrx_09_000191",67.869646,182.044406,67.809060,5.654012,9.349358,2.605054,4,8
"chord_mrx_09_000192",88.746065,50.024490,88.264486,0.708995,3.155518,0.219348,3,4
"chord_mrx_09_000193",68.313893,156.210973,68.159674,15.776474,5.654409,9.072865,5,12
"chord_mrx_09_000194",81.090168,181.681633,81.064607,3.459578,6.238867,6.074902,9,11
"chord_mrx_09_000195",84.268541,127.190204,83.910265,0.706978,7.783073,4.097829,5,11
"chord_mrx_09_000196",77.592501,117.556605,77.552997,0.553060,4.887943,12.988630,9,14
"chord_mrx_09_000197",66.854707,144.153140,63.909477,3.317485,20.378758,4.156552,5,12
"chord_mrx_09_000198",91.580685,78.284271,76.377261,2.425516,3.292381,2.557545,7,8
"chord_mrx_09_000199",0.961537,52.924082,0.566082,0.000000,90.592924,7.721838,5,9
"chord_mrx_09_000200",87.574605,125.440000,87.384870,0.148990,9.054493,0.844048,6,8
"chord_mrx_09_000201",69.063567,172.021000,64.867722,6.109380,4.941227,4.690254,15,19
"chord_mrx_09_000202",84.711532,134.739592,84.243940,1.517899,9.554265,2.928269,3,9
"chord_mrx_09_000203",83.199879,125.844446,82.845314,1.459215,7.066430,2.026522,6,15
"chord_mrx_09_000204",69.694375,125.498415,68.580938,15.250647,6.790792,5.109445,11,15
"chord_mrx_09_000205",70.189895,128.568888,69.705572,8.559857,6.755662,10.093738,7,10
"chord_mrx_09_000206",60.652225,220.507000,60.247399,0.182772,35.154368,0.744359,5,9
"chord_mrx_09_000207",81.846037,153.887347,81.795112,1.632729,4.010995,8.649592,8,11
"chord_mrx_09_000208",84.085379,110.352834,83.822360,1.514992,6.426915,4.389216,6,9
"chord_mrx_09_000209",75.273241,227.033107,75.186307,0.368192,12.661144,10.024288,7,16
"chord_mrx_09_000210",92.749853,262.507000,92.668182,1.167601,4.807126,0.477876,6,9
"chord_mrx_09_000211",75.752832,150.881000,75.687486,4.072124,5.496433,12.874272,10,16
"chord_mrx_09_000212",85.365755,143.856327,85.311279,0.000000,5.502827,5.977904,6,9
"chord_mrx_09_000213",88.223539,134.948571,87.883711,0.984654,2.910950,4.335759,6,7
"chord_mrx_09_000214",84.314742,121.832199,81.608369,0.419297,6.027050,1.677189,6,11
"chord_mrx_09_000215",78.088966,252.187000,78.002046,3.983297,3.964598,5.765730,10,19
"chord_mrx_09_000216",87.018003,127.582041,86.681303,3.362442,4.524328,1.433221,5,7
