MirexMajMin
File,Pairwise score (%),Duration (s),All correct (%),Root correct (%),Type correct (%),All wrong (%),Unique ref chords,Unique test chords
"chord_mrx_09_000181",94.871739,132.794222,94.589988,0.025617,3.374786,0.894179,5,7
"chord_mrx_09_000182",79.881297,234.356000,79.747488,1.350513,4.655707,12.487002,10,14
"chord_mrx_09_000183",94.262375,138.684082,94.035559,0.227862,1.083786,3.322249,7,8
"chord_mrx_09_000184",67.237667,241.110204,65.095396,6.829416,8.983124,2.802672,4,7
"chord_mrx_09_000185",81.464839,123.376327,77.922799,0.379275,13.270851,4.422506,7,8
"chord_mrx_09_000186",97.804477,135.209796,95.037165,0.000000,1.815882,0.000000,4,4
"chord_mrx_09_000187",91.671519,139.337143,89.285375,3.437494,3.307594,1.361253,8,8
"chord_mrx_09_000188",83.670547,158.255809,80.294246,0.081257,2.834076,10.815345,8,10
"chord_mrx_09_000189",89.854822,234.814694,84.739294,1.325269,1.989381,1.569128,6,7
"chord_mrx_09_000190",44.742671,462.400701,6.114351,1.510602,6.035592,10.292616,14,19
"chord_mrx_09_000191",78.871885,182.044406,70.264930,6.300345,7.758670,1.093539,4,5
"chord_mrx_09_000192",87.518607,50.024490,84.393036,0.000000,4.734967,-0.000000,3,3
"chord_mrx_09_000193",87.299572,156.210973,86.000163,5.693387,5.398808,0.731437,5,7
"chord_mrx_09_000194",86.333015,181.681633,83.289441,2.535756,7.068814,3.943945,9,10
"chord_mrx_09_000195",81.950682,127.190204,78.490000,4.538993,8.927717,4.147872,5,7
"chord_mrx_09_000196",73.387547,117.556605,69.411329,1.013109,5.564999,19.515919,9,11
"chord_mrx_09_000197",72.553413,144.153140,67.393107,0.016800,22.651036,-0.000000,5,6
"chord_mrx_09_000198",75.792969,78.284271,61.204577,15.893034,4.851906,2.136931,7,8
"chord_mrx_09_000199",0.291395,52.924082,0.123097,0.000000,94.400430,4.455446,5,6
"chord_mrx_09_000200",90.938814,125.440000,88.623734,0.025163,8.465784,0.317719,6,6
"chord_mrx_09_000201",79.762873,172.021000,72.467053,0.880136,4.150638,3.791667,15,17
"chord_mrx_09_000202",90.056020,134.739592,88.466121,0.000000,6.404306,0.362167,3,5
"chord_mrx_09_000203",84.698587,125.844446,81.067352,1.483144,10.192346,0.573843,6,8
"chord_mrx_09_000204",87.428981,125.498415,83.638554,3.038116,7.629779,0.875175,11,12
"chord_mrx_09_000205",77.931304,128.568888,73.849308,8.989648,5.952971,5.270607,7,9
"chord_mrx_09_000206",60.318847,220.507000,57.198298,0.000000,38.869455,0.140977,5,6
"chord_mrx_09_000207",84.137301,153.887347,80.320391,1.383053,4.746995,8.838983,8,8
"chord_mrx_09_000208",89.436416,110.352834,85.690953,0.000000,5.343008,4.115757,6,7
"chord_mrx_09_000209",80.842065,227.033107,80.657210,0.000000,12.182369,5.400352,7,8
"chord_mrx_09_000210",96.481462,262.507000,96.035137,0.000000,2.658622,0.076165,6,6
"chord_mrx_09_000211",73.872248,150.881000,73.762417,1.426260,6.965377,15.976261,10,14
"chord_mrx_09_000212",81.343141,143.856327,78.162202,0.000000,7.696925,10.774132,6,5
"chord_mrx_09_000213",91.293245,134.948571,87.408318,0.000000,4.703436,3.693618,6,6
"chord_mrx_09_000214",83.494010,121.832199,80.795157,0.483416,7.104632,1.095723,6,7
"chord_mrx_09_000215",74.908608,252.187000,74.611428,6.139549,6.132111,4.832583,10,15
"chord_mrx_09_000216",92.872008,127.582041,89.054838,0.000000,6.863958,0.082498,5,5
